City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,Kids Play Areas,Parking,Area (Sq.Ft.),State,Area Type
Lucknow,Gomti Nagar,Residential,18100000.00,Unfurnished,3,4,Room-attached,0,0,0,1,2484,Uttar Pradesh,Saleable Area
Lucknow,Kursi Road,Residential,5200000.00,Unfurnished,3,3,Room-attached,0,0,0,1,1500,Uttar Pradesh,Built-up Area
Lucknow,Sarojini Nagar,Residential,1920000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1200,Uttar Pradesh,Plot Area
Lucknow,Matiyari,Residential,999000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Kalli Paschim,Residential,6259000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1377,Uttar Pradesh,Plot Area
Lucknow,Wazirganj,Residential,25600000.00,Unfurnished,4,5,"Connected,Room-attached",0,0,0,1,3425,Uttar Pradesh,Saleable Area
Lucknow,Muzaffar Nagar Ghusval,Residential,10300000.00,Unfurnished,2,2,Room-attached,1,1,1,1,1384,Uttar Pradesh,Saleable Area
Lucknow,Arjunganj,Residential,3360000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1200,Uttar Pradesh,Plot Area
Lucknow,Amethi,Residential,5800000.00,Semi-Furnished,2,2,Room-attached,0,0,0,1,1000,Uttar Pradesh,Built-up Area
Lucknow,Mohanlalganj,Residential,900000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Dubagga,Residential,4320000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1800,Uttar Pradesh,Plot Area
Lucknow,Manas Nagar,Residential,7250000.00,Unfurnished,4,3,Room-attached,0,0,1,0,1450,Uttar Pradesh,Built-up Area
Lucknow,Rajajipuram,Residential,10000000.00,Furnished,6,2,Individual,0,0,0,3,2200,Uttar Pradesh,Built-up Area
Lucknow,Takrohi,Residential,6500000.00,Unfurnished,4,2,Individual,0,0,0,2,1800,Uttar Pradesh,Built-up Area
Lucknow,Bakkas,Residential,4500000.00,Semi-Furnished,3,2,Individual,0,0,0,2,1300,Uttar Pradesh,Built-up Area
Lucknow,Vrindavan Yojna,Residential,7200000.00,Semi-Furnished,2,2,Room-attached,0,0,0,1,1265,Uttar Pradesh,Built-up Area
Lucknow,Vrindavan Yojna,Residential,12700000.00,Unfurnished,2,3,"Connected,Room-attached",1,1,1,1,1955,Uttar Pradesh,Saleable Area
Lucknow,Gomti Nagar,Residential,6000000.00,Furnished,3,3,Connected,0,0,0,1,1000,Uttar Pradesh,Built-up Area
Lucknow,Vrindavan Yojna,Residential,10000000.00,Unfurnished,2,3,Room-attached,1,0,1,1,1840,Uttar Pradesh,Saleable Area
Lucknow,Gomti Nagar,Residential,8500000.00,Semi-Furnished,3,3,Room-attached,0,0,0,1,1550,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,12500000.00,Unfurnished,4,4,Connected,1,1,1,1,2285,Uttar Pradesh,Built-up Area
Lucknow,Sushant Golf City,Residential,7000000.00,Semi-Furnished,2,2,Room-attached,0,0,0,1,135,Uttar Pradesh,Built-up Area
Lucknow,Chinhat,Residential,6500000.00,Furnished,3,3,Connected,0,0,0,1,1560,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,32000000.00,Furnished,3,3,"Connected,Individual,Room-attached",0,0,0,3,2152,Uttar Pradesh,Built-up Area
Lucknow,Vrindavan Yojna,Residential,9000000.00,Semi-Furnished,3,3,Room-attached,0,0,0,3,1545,Uttar Pradesh,Built-up Area
Lucknow,Vrindavan Yojna,Residential,7300000.00,Semi-Furnished,2,2,Connected,0,0,0,1,1245,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,5850000.00,Semi-Furnished,2,2,"Connected,Individual,Room-attached",0,0,0,1,1125,Uttar Pradesh,Built-up Area
Lucknow,Vrindavan Yojna,Residential,10500000.00,Unfurnished,2,2,"Connected,Room-attached",1,1,1,1,1425,Uttar Pradesh,Saleable Area
Lucknow,Gomti Nagar,Residential,6800000.00,Semi-Furnished,2,2,"Connected,Individual,Room-attached",0,0,0,1,1250,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,6000000.00,Furnished,3,3,"Connected,Room-attached",0,0,0,2,1500,Uttar Pradesh,Plot Area
Lucknow,Deva Road,Residential,3750000.00,Unfurnished,2,3,Room-attached,0,0,1,0,13500,Uttar Pradesh,Plot Area
Lucknow,Raebareli Road,Residential,6500000.00,Semi-Furnished,3,2,"Connected,Individual,Room-attached",0,0,0,1,1641,Uttar Pradesh,Built-up Area
Lucknow,Sushant Golf City,Residential,15500000.00,Semi-Furnished,3,3,"Connected,Room-attached",0,0,0,2,1765,Uttar Pradesh,Built-up Area
Lucknow,Sushant Golf City,Residential,6000000.00,Semi-Furnished,2,2,Connected,0,0,0,1,1160,Uttar Pradesh,Saleable Area
Lucknow,Mohanlalganj,Residential,7050000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1500,Uttar Pradesh,Plot Area
Lucknow,Kalli Paschim,Residential,7700000.00,Semi-Furnished,3,3,"Connected,Individual,Room-attached",0,0,0,2,2152,Uttar Pradesh,Saleable Area
Lucknow,Gomti Nagar,Residential,28100000.00,Semi-Furnished,4,5,"Connected,Individual,Room-attached",0,0,0,2,4242,Uttar Pradesh,Saleable Area
Lucknow,Sultanpur Road,Residential,9378000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1500,Uttar Pradesh,Plot Area
Lucknow,Gomti Nagar,Residential,12600000.00,Semi-Furnished,3,3,Connected,0,0,0,1,1840,Uttar Pradesh,Built-up Area
Lucknow,Chinhat,Residential,5800000.00,Unfurnished,3,3,Individual,0,0,0,2,960,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,6000000.00,Semi-Furnished,3,3,Individual,0,0,0,2,1662,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,12600000.00,Semi-Furnished,3,3,"Connected,Room-attached",0,0,0,1,1840,Uttar Pradesh,Built-up Area
Lucknow,Vrindavan Yojna,Residential,10500000.00,Unfurnished,2,4,"Connected,Room-attached",1,0,1,1,1840,Uttar Pradesh,Saleable Area
Lucknow,Vrindavan Yojna,Residential,8341885.00,Unfurnished,4,4,Connected,0,0,0,1,2537,Uttar Pradesh,Built-up Area
Lucknow,Chinhat,Residential,6600000.00,Furnished,4,2,Individual,0,0,0,3,1600,Uttar Pradesh,Built-up Area
Lucknow,Sarsawan,Residential,27100000.00,Furnished,3,4,"Connected,Individual,Room-attached",0,0,0,1,3396,Uttar Pradesh,Saleable Area
Lucknow,Sultanpur Road,Residential,11200000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1800,Uttar Pradesh,Plot Area
Lucknow,Chinhat,Residential,6500000.00,Furnished,3,3,Connected,0,0,0,4,1600,Uttar Pradesh,Built-up Area
Lucknow,Indira Nagar,Residential,16500000.00,Furnished,5,4,"Connected,Individual,Room-attached",0,0,0,2,2000,Uttar Pradesh,Saleable Area
Lucknow,Vrindavan Yojna,Residential,10500000.00,Unfurnished,3,3,Connected,0,0,1,1,1840,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,6000000.00,Semi-Furnished,2,2,Individual,0,0,0,5,1150,Uttar Pradesh,Saleable Area
Lucknow,Deva Road,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,1,0,90000,Uttar Pradesh,Plot Area
Lucknow,Gomti Nagar,Residential,28000000.00,Semi-Furnished,2,4,"Connected,Individual,Room-attached",0,0,0,2,4242,Uttar Pradesh,Carpet Area
Lucknow,Chinhat,Residential,6500000.00,Furnished,3,3,"Connected,Room-attached",0,0,0,2,1600,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,7000000.00,Furnished,3,3,Connected,0,0,0,1,1600,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,15000000.00,Furnished,2,3,Connected,0,0,0,5,1900,Uttar Pradesh,Saleable Area
Lucknow,Vrindavan Yojna,Residential,10500000.00,Unfurnished,2,3,"Connected,Room-attached",1,0,1,1,1840,Uttar Pradesh,Saleable Area
Lucknow,Juggaur,Residential,2520000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1200,Uttar Pradesh,Plot Area
Lucknow,Sultanpur Road,Residential,699000.00,Unfurnished,2,3,Room-attached,1,1,1,0,9000,Uttar Pradesh,Plot Area
Lucknow,Gomti Nagar,Residential,12000000.00,Semi-Furnished,2,3,Room-attached,0,0,0,2,1550,Uttar Pradesh,Saleable Area
Lucknow,Wazirganj,Residential,8341885.00,Unfurnished,2,3,Room-attached,0,0,0,0,1360,Uttar Pradesh,Plot Area
Lucknow,Sushant Golf City,Residential,28000000.00,Furnished,4,3,"Connected,Individual,Room-attached",0,0,0,2,4248,Uttar Pradesh,Saleable Area
Lucknow,Sultanpur Road,Residential,6200000.00,Furnished,2,2,"Connected,Individual,Room-attached",0,0,0,1,1350,Uttar Pradesh,Built-up Area
Lucknow,Vrindavan Colony,Residential,26800000.00,Unfurnished,4,4,"Connected,Room-attached",1,1,1,1,2676,Uttar Pradesh,Built-up Area
Lucknow,Naubasta Kala,Residential,4600000.00,Unfurnished,2,3,Room-attached,1,1,1,0,16200,Uttar Pradesh,Plot Area
Lucknow,Gomti Nagar,Residential,7000000.00,Furnished,3,3,"Connected,Room-attached",0,0,0,1,1600,Uttar Pradesh,Built-up Area
Lucknow,Kursi Road,Residential,1500000.00,Semi-Furnished,1,1,Individual,0,0,0,2,550,Uttar Pradesh,Built-up Area
Lucknow,Sultanpur Road,Residential,1700000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Deva Road,Residential,5000000.00,Unfurnished,2,3,Room-attached,0,0,1,0,2000,Uttar Pradesh,Plot Area
Lucknow,Gomti Nagar,Residential,6000000.00,Semi-Furnished,2,2,Individual,0,0,0,5,1145,Uttar Pradesh,Saleable Area
Lucknow,Gomti Nagar,Residential,7500000.00,Unfurnished,2,3,Room-attached,1,1,1,0,17280,Uttar Pradesh,Plot Area
Lucknow,Nijampur Malhaur,Residential,7500000.00,Furnished,3,2,Individual,0,0,0,3,1750,Uttar Pradesh,Built-up Area
Lucknow,Faizabad Road,Residential,5000000.00,Unfurnished,2,2,Connected,1,0,0,1,1241,Uttar Pradesh,Built-up Area
Lucknow,Faizabad Road,Residential,4950000.00,Semi-Furnished,2,2,Room-attached,0,0,0,2,1350,Uttar Pradesh,Built-up Area
Lucknow,Sitapur Road,Residential,6000000.00,Semi-Furnished,3,1,Room-attached,0,0,0,3,1509,Uttar Pradesh,Built-up Area
Lucknow,Mahanagar,Residential,30000000.00,Unfurnished,3,3,"Connected,Individual,Room-attached",0,0,0,2,2500,Uttar Pradesh,Plot Area
Lucknow,Sultanpur Road,Residential,23900000.00,Unfurnished,2,3,Room-attached,1,0,1,0,4359,Uttar Pradesh,Plot Area
Lucknow,Sultanpur Road,Residential,1600000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,South City,Residential,32000000.00,Unfurnished,2,3,Room-attached,0,0,1,0,4500,Uttar Pradesh,Plot Area
Lucknow,Sultanpur Road,Residential,9384000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1500,Uttar Pradesh,Plot Area
Lucknow,Faizabad Road,Residential,6500000.00,Furnished,3,3,Room-attached,0,0,0,2,1500,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,7700000.00,Semi-Furnished,2,2,Individual,0,0,0,5,1450,Uttar Pradesh,Saleable Area
Lucknow,Sushant Golf City,Residential,6500000.00,Semi-Furnished,2,3,Room-attached,0,0,0,1,1468,Uttar Pradesh,Built-up Area
Lucknow,Wazirganj,Residential,1500000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1360,Uttar Pradesh,Plot Area
Lucknow,Gosainganj,Residential,9000000.00,Unfurnished,4,2,Connected,1,0,0,2,1300,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,5197000.00,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,2,1050,Uttar Pradesh,Built-up Area
Lucknow,Chinhat,Residential,6500000.00,Semi-Furnished,3,3,Room-attached,0,0,0,3,1590,Uttar Pradesh,Built-up Area
Lucknow,Bakkas,Residential,5300000.00,Semi-Furnished,2,2,Individual,0,0,0,2,801,Uttar Pradesh,Carpet Area
Lucknow,Arjunganj,Residential,5500000.00,Semi-Furnished,3,1,"Connected,Individual,Room-attached",0,0,0,4,1350,Uttar Pradesh,Built-up Area
Lucknow,Sarsawan,Residential,8700000.00,Furnished,3,3,"Connected,Individual,Room-attached",0,0,0,1,1575,Uttar Pradesh,Saleable Area
Lucknow,Vrindavan Yojna,Residential,27900000.00,Unfurnished,4,4,Connected,0,0,0,1,2676,Uttar Pradesh,Built-up Area
Lucknow,Sultanpur Road,Residential,1599000.00,Unfurnished,2,3,Room-attached,1,1,1,0,1000,Uttar Pradesh,Plot Area
Lucknow,Sushant Golf City,Residential,6500000.00,Semi-Furnished,2,3,Room-attached,0,0,0,1,1467,Uttar Pradesh,Built-up Area
Lucknow,Matiyari,Residential,6500000.00,Furnished,3,3,Connected,0,0,0,1,1500,Uttar Pradesh,Built-up Area
Lucknow,Mohanlalganj,Residential,1088000.00,Unfurnished,2,3,Room-attached,0,0,1,0,806,Uttar Pradesh,Plot Area
Lucknow,Sitapur Road,Residential,6000000.00,Semi-Furnished,3,1,Individual,0,0,0,3,1630,Uttar Pradesh,Built-up Area
Lucknow,Sultanpur Road,Residential,1446000.00,Unfurnished,2,3,Room-attached,0,0,1,0,804,Uttar Pradesh,Plot Area
Lucknow,Gomti Nagar,Residential,24000000.00,Semi-Furnished,3,3,Connected,0,0,0,2,2152,Uttar Pradesh,Built-up Area
Lucknow,Juggaur,Residential,2416000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1511,Uttar Pradesh,Plot Area
Lucknow,Deva Road,Residential,3200000.00,Furnished,2,2,"Connected,Individual",0,0,0,2,800,Uttar Pradesh,Plot Area
Lucknow,Faizabad Road,Residential,5000000.00,Unfurnished,2,2,Connected,0,0,0,1,1290,Uttar Pradesh,Built-up Area
Lucknow,Faizabad Road,Residential,6500000.00,Semi-Furnished,3,3,Room-attached,0,0,0,4,1560,Uttar Pradesh,Built-up Area
Lucknow,Kanpur Road,Residential,5000000.00,Furnished,3,3,Connected,0,0,0,3,1722,Uttar Pradesh,Saleable Area
Lucknow,Kisan Path,Residential,1600000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1000,Uttar Pradesh,Plot Area
Lucknow,Sushant Golf City,Residential,4490000.00,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,2,1283,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,6000000.00,Semi-Furnished,2,2,Individual,0,0,0,5,1390,Uttar Pradesh,Saleable Area
Lucknow,Gomti Nagar,Residential,19500000.00,Furnished,6,3,Individual,0,0,0,4,3000,Uttar Pradesh,Built-up Area
Lucknow,Juggaur,Residential,1920000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1200,Uttar Pradesh,Plot Area
Lucknow,Gomti Nagar,Residential,1875000.00,Unfurnished,2,3,Room-attached,1,0,1,0,1250,Uttar Pradesh,Plot Area
Lucknow,Amar Shaheed Path,Residential,6500000.00,Semi-Furnished,3,3,"Connected,Individual,Room-attached",0,0,0,2,1450,Uttar Pradesh,Built-up Area
Lucknow,Juggaur,Residential,1700000.00,Unfurnished,2,3,Room-attached,0,0,0,0,9000,Uttar Pradesh,Plot Area
Lucknow,Gosainganj,Residential,8000000.00,Unfurnished,4,2,Connected,0,0,0,3,1300,Uttar Pradesh,Built-up Area
Lucknow,Kursi Road,Residential,4700000.00,Semi-Furnished,2,2,Connected,0,0,0,2,1140,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,8000000.00,Semi-Furnished,3,3,Room-attached,0,0,0,3,2000,Uttar Pradesh,Built-up Area
Lucknow,Sushant Golf City,Residential,6500000.00,Semi-Furnished,2,3,Room-attached,0,0,0,1,1458,Uttar Pradesh,Built-up Area
Lucknow,Faizabad Road,Residential,5000000.00,Unfurnished,2,2,Connected,0,0,0,1,1300,Uttar Pradesh,Built-up Area
Lucknow,Mohanlalganj,Residential,2700000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1500,Uttar Pradesh,Plot Area
Lucknow,Gomti Nagar,Residential,7700000.00,Semi-Furnished,2,2,Individual,0,0,0,4,1450,Uttar Pradesh,Saleable Area
Lucknow,Gomti Nagar,Residential,6000000.00,Semi-Furnished,3,3,Connected,0,0,0,2,1555,Uttar Pradesh,Built-up Area
Lucknow,Juggaur,Residential,1700000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Malhour,Residential,6500000.00,Semi-Furnished,2,2,Room-attached,0,0,0,2,1425,Uttar Pradesh,Built-up Area
Lucknow,Wazirganj,Residential,2040000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1200,Uttar Pradesh,Plot Area
Lucknow,Faizabad Road,Residential,2376000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1320,Uttar Pradesh,Plot Area
Lucknow,Deva Road,Residential,3200000.00,Furnished,2,2,"Connected,Room-attached",0,0,0,2,801,Uttar Pradesh,Plot Area
Lucknow,Amrai Gaon,Residential,3607000.00,Unfurnished,2,3,Room-attached,0,1,0,0,1950,Uttar Pradesh,Plot Area
Lucknow,Sultanpur,Residential,1100000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1000,Uttar Pradesh,Plot Area
Lucknow,Kanpur Road,Residential,9000000.00,Unfurnished,4,4,Connected,0,0,1,4,1300,Uttar Pradesh,Built-up Area
Lucknow,South City,Residential,21200000.00,Furnished,6,3,Connected,0,0,0,1,2025,Uttar Pradesh,Built-up Area
Lucknow,Sultanpur Road,Residential,1818000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1011,Uttar Pradesh,Plot Area
Lucknow,Juggaur,Residential,2040000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1200,Uttar Pradesh,Plot Area
Lucknow,Kamta,Residential,2200000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Faizabad Road,Residential,11000000.00,Unfurnished,2,3,Room-attached,0,0,1,0,5500,Uttar Pradesh,Plot Area
Lucknow,Mohanlalganj,Residential,955000.00,Unfurnished,2,3,Room-attached,0,0,1,0,708,Uttar Pradesh,Plot Area
Lucknow,Raebareli Road,Residential,1160000.00,Unfurnished,2,3,Room-attached,0,0,0,0,800,Uttar Pradesh,Plot Area
Lucknow,Deva Road,Residential,2170000.00,Unfurnished,2,3,Room-attached,1,0,0,0,9765,Uttar Pradesh,Plot Area
Lucknow,Chinhat,Residential,1850000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Mohanlalganj,Residential,704000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1008,Uttar Pradesh,Plot Area
Lucknow,Shahganj,Residential,3300000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1462,Uttar Pradesh,Plot Area
Lucknow,Sushant Golf City,Residential,6500000.00,Semi-Furnished,2,3,Room-attached,0,0,0,1,1457,Uttar Pradesh,Built-up Area
Lucknow,Sitapur Road,Residential,6000000.00,Semi-Furnished,3,1,Individual,0,0,0,3,1667,Uttar Pradesh,Built-up Area
Lucknow,Chinhat,Residential,1800000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1000,Uttar Pradesh,Plot Area
Lucknow,Kamta,Residential,1700000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Faizabad Road,Residential,1700000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Sultanpur Road,Residential,8341885.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Gomti Nagar,Residential,6000000.00,Semi-Furnished,3,3,Connected,0,0,0,2,1605,Uttar Pradesh,Built-up Area
Lucknow,Deva Road,Residential,1500000.00,Semi-Furnished,1,1,Room-attached,0,0,0,2,500,Uttar Pradesh,Built-up Area
Lucknow,Sultanpur Road,Residential,1699000.00,Unfurnished,2,3,Room-attached,0,0,0,0,11250,Uttar Pradesh,Plot Area
Lucknow,Deva Road,Residential,4800000.00,Furnished,2,2,"Connected,Room-attached",0,0,0,2,1150,Uttar Pradesh,Plot Area
Lucknow,Nilmatha,Residential,3500000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Sultanpur Road,Residential,1102000000.00,Unfurnished,2,3,Room-attached,1,0,0,0,3000,Uttar Pradesh,Plot Area
Lucknow,Sultanpur Road,Residential,1699000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Mohanlalganj,Residential,950000.00,Unfurnished,2,3,Room-attached,0,0,0,0,9000,Uttar Pradesh,Plot Area
Lucknow,Arjunganj,Residential,13000000.00,Semi-Furnished,4,5,Individual,0,0,0,3,2586,Uttar Pradesh,Carpet Area
Lucknow,Indira Nagar,Commercial,0.00,Unfurnished,0,0,No Balcony,0,1,0,0,18000,Uttar Pradesh,Plot Area
Lucknow,Sultanpur Road,Residential,1448000.00,Unfurnished,2,3,Room-attached,0,0,1,0,805,Uttar Pradesh,Plot Area
Lucknow,Omaxe City,Residential,16000000.00,Furnished,6,3,"Connected,Room-attached",0,0,0,1,1250,Uttar Pradesh,Built-up Area
Lucknow,Raebareli Road,Residential,8341885.00,Unfurnished,2,3,Room-attached,0,0,0,0,805,Uttar Pradesh,Plot Area
Lucknow,Faizabad Road,Residential,800000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1000,Uttar Pradesh,Plot Area
Lucknow,Gosainganj,Residential,6000000.00,Unfurnished,3,2,Connected,1,0,0,2,1300,Uttar Pradesh,Built-up Area
Lucknow,Indira Nagar,Residential,19000000.00,Unfurnished,3,3,"Connected,Individual,Room-attached",0,0,1,3,2000,Uttar Pradesh,Plot Area
Lucknow,Gosainganj,Residential,8000000.00,Unfurnished,3,2,Connected,0,0,0,3,1200,Uttar Pradesh,Built-up Area
Lucknow,Vrindavan Yojna,Residential,11700000.00,Unfurnished,3,3,"Individual,Room-attached",1,1,1,1,1781,Uttar Pradesh,Saleable Area
Lucknow,Chinhat,Residential,2100000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1250,Uttar Pradesh,Plot Area
Lucknow,Faizabad Road,Residential,5000000.00,Unfurnished,2,2,Connected,0,0,0,1,1200,Uttar Pradesh,Built-up Area
Lucknow,Amar Shaheed Path,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,1,2,600,Uttar Pradesh,Saleable Area
Lucknow,Faizabad Road,Residential,2200000.00,Unfurnished,2,3,Room-attached,0,0,0,0,1000,Uttar Pradesh,Plot Area
Lucknow,Faizabad Road,Residential,880000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1100,Uttar Pradesh,Plot Area
Lucknow,Kanpur Road,Residential,27500000.00,Furnished,3,4,"Connected,Room-attached",0,0,0,1,1935,Uttar Pradesh,Built-up Area
Lucknow,Chinhat,Residential,5800000.00,Semi-Furnished,2,2,Connected,0,0,0,2,1200,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,6000000.00,Semi-Furnished,3,3,Connected,0,0,0,2,1553,Uttar Pradesh,Built-up Area
Lucknow,Raebareli Road,Residential,1350000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1000,Uttar Pradesh,Plot Area
Lucknow,Kamta,Residential,6000000.00,Furnished,3,3,Room-attached,0,0,0,1,1000,Uttar Pradesh,Built-up Area
Lucknow,Sushant Golf City,Residential,6500000.00,Semi-Furnished,2,3,Room-attached,0,0,0,1,1461,Uttar Pradesh,Built-up Area
Lucknow,Gomti Nagar,Residential,6000000.00,Semi-Furnished,2,3,Individual,0,0,0,5,987,Uttar Pradesh,Saleable Area
Lucknow,Deva Road,Residential,3750000.00,Unfurnished,2,3,Room-attached,0,0,1,0,1500,Uttar Pradesh,Plot Area
Lucknow,Ahmamau,Residential,11300000.00,Unfurnished,2,3,Room-attached,0,0,1,0,12411,Uttar Pradesh,Plot Area
Lucknow,Sushant Golf City,Residential,6500000.00,Semi-Furnished,2,3,Room-attached,0,0,0,2,1460,Uttar Pradesh,Built-up Area
Lucknow,Faizabad Road,Residential,6294000.00,Unfurnished,2,3,Room-attached,0,0,1,0,5250,Uttar Pradesh,Plot Area
